sample_id,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
obs_010,1.7780062461316612,0.5834996426773799,-0.8027837698999092,4.141171163074337,-1.8598992691742153,2.977316641736258,-0.5851370658468847,-3.3851514083959704,0.036874931666878885,-1.3083762610628695
obs_011,-1.521011027196128,-0.42815790197020676,0.8762410433775756,-2.280118261894557,0.6220397183967743,0.8176273795564313,0.6615083136772029,2.0495067676311667,0.13846967771542473,-0.0222310329752608
obs_012,0.35259393168260567,0.28794634083085074,-0.5044155744818357,1.7909394036345576,-1.1726081141523887,-2.1702653853561333,-0.9811631334598541,-0.47597255121394844,-0.9146197569711271,1.818266929092393
obs_013,-0.5393613972121917,0.47251948501182695,0.1991832619492665,0.7134009883288922,-0.018906872868684782,3.1989481811800777,0.39990414389812046,-0.030566414481180776,1.5107555573450686,-2.0879271184501036
obs_014,-0.5497217073312849,-0.5230883581405834,0.14930398573576703,-1.9052541620363592,0.25878292274728004,-0.792082382546116,0.9912819212402928,2.1447441933819116,0.008266685094210802,0.8625577057008658
obs_015,-0.5434620446211438,0.11405588049970553,0.6516023818812197,-0.29784387391188677,0.7313897221926142,1.7167619468916477,0.6051429422584242,-0.34285081671739587,1.4127851964685074,-1.968095310114398
obs_016,-0.11658448656123943,-0.1508098993409059,0.28988842484083344,0.9431851993719758,-0.6661585827526374,2.5116781210078174,0.5266203834957042,-0.5137484712699307,0.4619204310746956,-0.33910589233365096
obs_017,1.8950984936772497,0.008997529336708082,-0.70142263897564,2.2997953875013613,-2.2174145782788663,-0.7074150599681959,-2.723298737965539,-2.0277205486202825,-1.3469128281937834,2.3730801584434147
obs_018,0.9794086760118683,-0.1720139690550725,-0.7792997823267239,-0.28853754088129424,-0.251632345258387,-2.1948843320791704,-0.311415308159277,0.004083196727138472,-0.6992317656626411,1.2915539799172868
obs_019,1.1057647147672358,-1.0287117971095332,-0.8859396435616727,2.2654180657170793,-2.0196470529171098,3.792225759348626,-1.036401046972336,-2.0061594965579204,-1.398433141532038,-0.7461384548478908
obs_020,-0.8134718174934668,-0.551881294168265,-0.19286631121449482,-2.0048292753703034,0.6234090915267636,-3.0331381013998335,-0.10456474879407437,2.0539968508847464,-0.6475785388905755,2.4548728227450782
obs_021,0.12908495933799313,-1.2731809112222634,-0.39732012196217076,-0.18204527366347611,0.21150717326887056,3.8003030879191853,0.9439711841049709,-0.19750004507047617,1.2340424060461128,-1.4964477147233268
obs_022,0.012547377082009592,-0.5781384942678807,0.005893536931761562,-0.9810942068127328,-0.10298188785911067,0.40545248524107025,-0.7305426467339294,1.144757671063995,-1.8343967545839548,0.742790716946515
obs_023,0.7699062012056426,0.3111528941209295,-0.9175024978904619,0.5345325720918915,-1.3463469190070576,-4.348142164295246,-0.6138335837555128,-0.17931543721994891,-1.6541551843577516,2.373960975681666
obs_024,-1.2370060990034497,-0.7836394154630563,0.3820086954515751,-2.2501913232734108,1.0053837689288432,-1.6908906413983114,0.5923840610531441,1.5557447664654827,0.7269582232153231,0.2322692681290017
obs_025,0.011669690828801205,0.10559748981548378,-0.6403634449379721,1.525049969766525,-0.8820946729752703,0.6759018834186177,-0.9227072463943178,-0.8962064283933752,-0.3258878343132895,0.01605295967698024
obs_026,0.9438401746621023,-0.05168681442961337,-0.31230822753033993,1.2251005728039592,0.0029232405932619887,2.5747564428881806,-1.1540664801793012,-1.1442645869664054,0.10984170032174884,-0.4801986385101541
obs_027,-0.39267867349829755,-0.07553597107767113,0.018467449178135087,-0.6482556412938864,-0.1434226907668941,-2.7721849089759902,-0.5923823014818866,0.14332067903393603,0.460039532867145,1.48532751831088
obs_028,-0.3281635012798016,0.28205043722049256,0.3165231937781908,-2.219484077278564,0.24221100977434795,-3.334812813772861,0.3244386915261659,0.6907680599660958,0.2112238326465909,0.8655618797892232
obs_029,-0.5162649098242859,0.32123437230844004,0.48288316363471784,-0.22140729452458424,0.032364336078556544,1.6322397417118961,0.903381216695464,0.19267078470864202,0.7764380327376363,-0.6573508486945087
obs_030,0.2480803536850234,-0.052970166962475584,-0.6769422469334285,1.3945854647135525,-0.3101143613621504,0.14316222839302079,-0.20897736393174088,-0.8487900372511794,0.25784101187842967,0.057816555605600506
obs_031,2.208236866856299,0.17603423210584768,-0.4247976844194401,1.537751145281916,-0.9580832266944459,-4.813870075774799,-2.324806536754894,-2.1133787724599777,-2.038640037845306,2.526013355268032
obs_032,0.4940699164872312,-0.2714765483091923,-0.6301313204002514,-1.5880197986317985,-0.518275333342237,-3.378425415860227,-0.8922209985321468,1.3111615148779514,-0.8491536354557021,3.1365446045793677
obs_033,-0.08187041683141155,-1.330475284858716,0.3966185613708804,-2.1241762818436367,-0.04570434689971295,0.09589238272374112,-0.8939596930798877,1.7585506198222411,-0.6205796840773576,2.021555748670546
obs_034,0.21832468008187705,1.645471591941544,0.20098963909976894,-0.34196789656627347,0.8555843853541752,-1.6282196342226303,1.0581616327243817,1.1071098801796444,1.3429700871565626,-1.1615896483678734
obs_035,1.2193555868416046,-0.9725613722097987,-1.3435875608472223,0.7768571210154444,-0.7297115033896937,-2.0608615423958376,-1.7912240765517549,-0.39019003954447024,-0.4295007052243346,2.311911712052546
obs_036,1.5557608371574452,-1.1518965994642754,-1.189600020322342,1.3093941050815863,-2.1975377792066353,0.8877530404879482,-3.374363262415051,-2.0723594916331733,-2.860213408557915,1.991115101315867
obs_037,1.020403208295814,0.20846212399707675,-0.2918507200941374,1.875141348322204,-0.5947547677619924,-3.9119441294388517,-1.060114512138246,-0.7233500828396873,-1.5687815585997753,0.6131193420914198
obs_038,-0.11981209140838839,-0.08273250458909237,-0.5471161786353458,0.47261380381194434,-0.380180151403268,0.7081440303515893,-0.8974381042649753,-0.1257337301713672,-1.3649480367725522,1.4120221246610183
obs_039,-1.4237418664045887,0.6214214877255823,0.849261228508882,-1.4502420002102512,1.6992869769676584,1.8355707884872254,2.4535085921618482,0.08549512572887819,2.1915104771734617,-2.7574523278498373
obs_040,-1.3547538831369836,-0.6544292163494745,0.6273560861745888,-1.7548148823735017,0.9420799030929827,-0.7433269179495393,0.6383057514254639,1.7561221959888784,1.2060667607591158,0.695487780619592
obs_041,-0.5307403908129005,0.33266546215412524,0.4817155209952457,1.2245660626780008,-0.4933592208290464,5.3626109324628,0.9632374292216195,-1.4388294454098318,1.517130395353612,-3.050133202044707
obs_042,1.5661252000599901,0.45766494225691834,-1.4692363171089904,3.570375390738371,-1.2127870525591224,0.62118461223997,-2.079203296104221,-2.9655753362479076,-1.5340214846161353,0.5109282072774077
obs_043,0.21849776895350423,1.3103279173881714,-0.9373749134426212,-0.09762511616287017,0.26849483341097263,-4.800615558812142,-0.5681494190896162,0.9386724543677043,0.22175227361962135,2.0099793502367
obs_044,0.2762473101295525,1.583752157768908,-0.23052729923118231,1.3454374673869558,-0.3799524361430105,-1.5711250277174544,0.009693205795891474,-1.4664496772927986,0.19954044157957038,0.21246291777343934
obs_045,-0.40748097278313145,-1.8531575519917647,0.29687312648504116,-2.352885362897357,0.10136532073566196,-0.11432701654840431,1.0365003923686467,1.3750728128209482,0.296334196584333,0.20048368752202012
obs_046,-1.8129119644204956,1.5933338374054604,1.1568720140329112,1.3065199068788438,0.8174373402914933,9.011597463381205,3.9057873335498887,-0.9087408262451265,4.246418339148406,-8.161911454736167
obs_047,1.6050685315534745,-1.3096748104809872,-1.0883364378487472,-0.5948151739543611,-1.7662384013308658,-3.724855654554457,-2.7822620004700873,0.5063987694767802,-3.0417802431414964,5.30048418485279
obs_048,0.02250093076129836,1.1743035175268912,-0.8110529294306915,-0.17859587953049427,0.744559769838835,-3.6486170442500074,0.5822785152038725,0.9631586055677203,-0.09252359896424961,1.6209922475688638
obs_049,-0.9930391441003761,0.18886563085022828,0.7879345711520602,-0.4161040409342117,1.186586338251939,0.8748246006864573,1.8659245455640452,1.1775822923581392,1.6689302592385125,-1.543278200542373
obs_050,1.1407615077628235,0.6529057141355648,-1.098944048206603,0.6952053539955161,-0.5508649186777547,-4.711038002171099,-1.3435182565313633,-2.220928152228651,-1.533081246194586,2.4401264407389256
obs_051,-0.9769657083778408,-1.4597937448038254,-0.30366937856656945,-1.1737294425085318,-0.10188724884127673,2.3793764167012403,0.6626403362350788,1.9306818495389666,-0.6405932641268168,0.5211084027349904
obs_052,-0.6595019379872956,1.0403915858357653,0.42516586892103714,-0.2772924497643444,1.559138651663797,0.4204873763015987,2.386718496306021,0.1836051093847595,2.179102417582282,-1.8834177982427023
obs_053,0.8795077572394034,-0.16577285942388387,-0.7894599183100391,-0.6832411457545924,0.3002428719165544,-4.907367294141366,-1.5105474243675583,0.15805060246519587,-1.8011254646142976,2.3285220354382745
obs_054,1.2241621741344977,-0.3847934946416474,-0.6755713213070073,2.508317978334504,-2.3510168884691525,4.947584560156402,-0.9634918634773197,-3.3888387459717344,-1.3221068368674438,-6.671176404948742e-05
obs_055,-0.9945657883892529,0.16883816908704166,0.7424249968100423,-2.1016948160375493,1.7287291889899028,-0.38124571260648044,1.8274577690257954,1.2563286432751632,1.2489359893777592,-0.6796877278428378
obs_056,-0.06875296100065881,0.5263824682173801,-0.32663553567213466,-0.2779257166341409,0.024564351869288376,-2.0439241205705687,0.21701324038696915,-0.5525313720497793,0.37034905377408084,-0.276920875887847
obs_057,0.6789772610021139,0.6778678078619589,0.06538412058326037,1.8240492802892134,-0.6078519865297983,-1.714921772798854,-1.3889196530748715,-1.3349155762571157,0.49452794142317225,0.33579310918579325
obs_058,-1.1025838326657678,-1.2123624839992166,0.8308196658915067,-3.8384534862530604,0.03024748317194459,0.6230818200894072,-0.017978022538387706,2.9015435905343643,-0.34688576132230925,0.3965169930508954
obs_059,-0.44653710812819913,-1.3783788900645302,-0.14907523817170987,0.0892350164931058,-0.43396940519264005,1.1618320415512173,0.22443000288215614,-0.21700335075490274,-1.0708344664993155,0.31949804005549365
obs_060,0.6967965166636285,0.7010694922082874,0.272923586452702,1.7066914625208955,0.27579633966973405,1.7874819337187584,0.39011726358179766,-2.396619272617164,0.11376741349266822,-1.2427575628773637
obs_061,-0.48379544205297015,-0.7118554624352338,0.35297942173807717,0.5707436936073412,0.025377469845666578,5.5714713296256075,-0.6065120788115734,-0.8715714749322306,0.5256977580495015,-1.7225615716127265
obs_062,0.8000301642890709,0.4291005039445949,-1.1031181021637497,1.6884976286446756,-1.6460919083949506,-3.866278148075872,-1.859254319186105,-1.1397641730565264,-1.0152346149985596,1.943862231710842
obs_063,-0.752168448844019,1.0652744311418163,0.36618750050902005,1.1935735332755661,0.3284767914595069,4.804748423141813,1.6686114705699013,-1.2051902245535226,2.7991105999192594,-5.667102351346413
obs_064,-0.8859856571383229,1.4127850776070128,0.8730653645288138,-0.8904258176994283,1.2839642270074587,-1.6864563240419221,2.3851144752148583,1.2164700825651362,1.337240622566981,-2.281806048810476
obs_065,-0.23099602298092226,0.44457942113287807,0.6623754865821971,-1.8770615420020262,1.2097502556487432,-2.4898299416471263,0.25494599155347364,1.6969886995642878,0.5122279812444547,-0.4591103536756985
obs_066,-0.5410208552487323,-0.922084326547284,-0.11933822991764564,-0.39118363622370617,-0.0630997546450709,0.6166507078687903,-0.1625519175801075,0.15513791739544003,0.3294982083139418,-0.08856309751526675
obs_067,0.2536999674754944,0.0750845801197253,0.4253948025068794,1.2424270279993646,-1.018239346989275,4.759938895850382,-0.09324093367962077,-1.4048584807072926,-0.014724504448177356,-1.7899331952747444
obs_068,-0.3789546685391944,0.4005409226038526,0.15764910431461465,-2.7126255855147225,1.0964082552539332,-5.654612840626562,1.7010096708090305,1.5325944496803883,0.11569029725892502,1.9301976056094918
obs_069,0.5223758979839425,-0.1653391231921172,-0.04327513912110059,-0.728316414440106,0.02374807233683797,-3.7036443276550486,-1.8675447877809956,1.5894618913654512,-1.0548855607120216,3.369209055627215
obs_070,0.8563548556689609,-0.7915589738695902,-0.8099356041193164,2.2556253330704448,-1.7714306023675874,0.84318236170452,-2.822860324665426,-1.469629991477356,-1.7482043851501896,1.4297480897999233
obs_071,-0.8495760203885581,-0.8479270848399115,-0.9567506305553392,-0.8787946990395918,-0.7857506835020143,0.5319312082237437,-0.579345812883084,1.3275665422402678,-0.7849837847055895,0.9356387370516821
obs_072,-0.9492204369743614,1.2292873788528196,0.8597910690092173,-0.04336985619097668,0.9168281031797563,1.739049390750506,1.9812114608973284,-0.7470053197156493,2.1976773019817184,-3.054769910334212
obs_073,0.7747735133907729,-0.8105507494846681,-0.033913385196645336,-0.3853308184438843,0.6482444395267617,-1.5150310584266913,-0.11621099507689422,0.8713593526365241,-0.2974177744525486,0.9089262613770728
obs_074,0.8195087925267937,-1.1301060811711945,-0.5636629028172786,1.0834164337879142,-1.2865989719121098,-1.3670966012690107,-1.2172588432117801,-0.6163226748376167,-1.7775639375123875,1.7440902521886794
obs_075,-3.0005160960578414,-1.0144716276969785,1.3736568070695194,-1.784954491406538,1.7761076443015837,7.172849385241449,3.0305383725102866,1.9171360818148633,2.955862372826692,-4.489166140606767
obs_076,0.1348535269111822,0.4381970214176941,-0.7611204695647373,-0.5528535904178047,-0.00933106785586596,-4.680953152908851,-0.15835352925785506,1.281742748633072,-0.8066582889747361,1.4294605011611352
obs_077,-1.301981502834137,-1.178115152674324,0.46277652571425476,-2.7537977359480843,0.5735407177845335,2.179073039289992,0.20043540886659753,1.524324197949074,0.5188888014056858,0.06787393638067732
obs_078,0.6578936565351734,0.6169285255828679,-0.25555020496190334,0.4308016221919429,-0.24055079778016508,-6.2502444645229565,-0.64422794050719,-0.515164000773755,-0.201593428207671,1.3170592999811934
obs_079,1.3225250624334555,-0.5385435067763744,-0.894477984587577,1.4743677613016688,-0.4089090922315999,-2.5223492162460572,-1.7756334061145798,-0.7855162681315989,-1.3076171794055393,2.1481794650403105
obs_080,0.25160204888890647,1.384276511392886,-0.2184007752981259,-0.9063888841158054,0.5379700329858625,-4.858206897739411,-0.18672989053457234,0.2667050649919828,-0.1094651870018753,1.0324628436202334
obs_081,-1.91854253435285,2.4020914579156467,1.4484155573448398,-3.443846327790695,3.497642590185748,-3.2909457694245186,3.3766620527650555,2.593494907005645,2.9028312711965416,-2.166116887157551
obs_082,-3.041662631194085,-2.1494501396836627,1.2660798287944748,-4.771220459325516,2.453182952335274,5.585899307792508,3.0765422628801065,4.482252027029583,1.3407690404879102,-2.0263340237507994
obs_083,-0.7587793637880942,-0.8735278153654746,-0.2431645731150264,-2.2497022804834352,-0.1121604778861025,-2.254874079614869,-0.8094647664103085,1.7793377630325553,-1.0304309425912552,3.1031829019770987
obs_084,1.3129563657683816,0.026932563100199574,-1.3505435380234854,4.182240300860879,-1.5614811917971148,2.076448417811018,-2.3042198839110517,-2.747258025662028,-1.6162413579751551,0.5619480123591186
obs_085,0.4193444378052898,0.6166399588850131,-0.8924621408047508,0.785716992285663,0.28323076515883167,1.8819542583428621,0.9567279965677885,-1.5549575723741467,0.8551141079150568,-1.2765871110017297
obs_086,0.39381903151117603,-0.3562673092464373,-0.6629958041939525,0.6586663121428511,-1.9756038570665209,-2.445731655688258,-2.0350967325844094,-0.7147775751826213,-2.0539973811158427,2.534690419705303
obs_087,-0.11768442091485234,0.7233137519207182,-0.019713804003648264,-0.4140637576761172,0.524207610715462,-2.093688521807452,0.6785822116354929,0.23307968225171588,0.44278428355732236,0.19228156752420297
obs_088,-1.4080986003786218,-0.4738519121554842,0.6211746889821026,0.027187587587009975,0.7488110051299981,2.2514307172441583,1.5876279313761463,0.37135388268670005,1.571227050910661,-2.504768707713738
obs_089,-0.7459858729000771,0.36479949660076416,0.46636984665721876,0.7833898970657532,-0.5182505860719454,1.0559274119205164,0.3412477221824036,0.20250385585118974,-0.25339538384189975,-0.5691260845231023
obs_090,-0.18927472540416723,0.15897270833462118,-0.17630326326026335,-1.1215050268142857,1.009096427805544,-1.2682053663612234,0.7215885697364619,0.9452589725794378,0.9949745955175197,-0.18633130119112162
obs_091,-0.7246798717217936,0.5091985793913063,0.9630903541905234,1.5261976327337257,-0.33707631078624595,6.044860628965652,1.7355387365140165,-2.1277171608779235,2.0480703352245726,-4.918160786069072
obs_092,-0.09638446951705276,-1.460132736179455,-0.4832489528883455,-0.9316710317415595,-0.6314874493868433,-0.8945844155057647,-1.6953626994714897,1.2958942194764664,-1.6893616083889333,2.4448589335738626
obs_093,0.5583031167034764,1.2962996613300113,0.5850241363047504,1.5251704354071527,0.7164423757957343,-2.123611321398608,0.8428767512213046,-0.5318274238452045,0.9299151682365527,-1.223695943694415
obs_094,0.7215888698208937,1.0135583982293865,-0.263145188904504,1.3471112796250262,-0.3696444806051355,-0.38458799127566,0.9240045143317841,-0.6796998422765993,1.5124664148905644,-2.5873324257367156
obs_095,-0.10873792702043666,0.5797016917187194,0.039570753797126657,-0.9023910508472966,-0.2580930200553564,-0.46078083107802253,0.05074545843393419,0.8433247222330481,-0.31007680564794243,0.23259313106894136
obs_096,0.45385155186639825,-0.1658576071864509,-0.4992290334711631,-1.118078396851786,0.014908842520224216,-1.4286512980947523,-0.6604180229758533,0.39526053174037806,-0.28298889888897916,0.05971598903185721
obs_097,-0.4526217859907158,3.2537052603633363,0.7302031017970381,0.7415011534547767,2.032145649078051,-3.2776771869585954,2.527674905744033,-0.4189318693745587,2.4251629453242303,-2.951921276222932
obs_098,-0.6312646379947052,-0.006908501329059152,0.38902257939737306,-1.8220134299367667,0.7485998298732486,-0.9456082435924102,0.010262949357161932,0.9285289777433167,0.028436616338733012,-0.6411390390755598
obs_099,0.6339271086512179,-0.6092295807975172,-1.6506634134074827,0.7664361852945577,-1.5797279662827728,-2.659287295301056,-2.7282546945545025,-0.7262587529691238,-2.150862239946558,4.022115590361228
obs_100,0.86394229552986,-1.3422290673309532,-1.3491543657187495,3.721598240077225,-3.2728842527090594,4.050967040250515,-2.752413502743037,-3.125229789255851,-2.442085504132261,0.7705874646714812
obs_101,-0.257046648061483,0.8927601720862279,-0.6023310831376969,-0.7541031869281383,0.1669356211975505,-3.450724929041955,-0.1361869748165039,-0.4122562883012118,-0.21051211705080178,1.1895792603069126
obs_102,-1.270316212796201,0.07484469647902596,0.13050279651125807,-1.9345976397027949,1.4810801565273422,1.502579759235458,2.2069902829679684,0.8753866988599117,1.499253694992721,-2.2754708916650226
obs_103,-0.2839190760607581,0.008239310743327455,0.34272565664050636,1.6734737092475327,-0.28198741939747035,5.95241729199405,1.3214348967910874,-1.4426076519669044,1.4522699749075691,-3.7270041722783604
obs_104,-0.00797541587927815,-0.48740807622031856,0.1273603025796802,2.7022036523989454,-1.3253441545347233,5.967524405430577,-0.660405491877557,-1.565099795420702,1.1581879204187029,-2.4444016892630174
obs_105,0.12436818516157765,0.3764969425523744,0.0099667474842342,-0.21472204367551218,0.05172813053950187,-1.9626211421388624,0.36015538562462246,-0.18151921545102948,-0.09052820495749506,-0.4028778263589128
obs_106,1.1790050034652446,-0.8265133472241574,-0.6146105363211859,2.2438296795089934,-1.8740361414518538,2.304266921929789,-1.9267282747428474,-1.6004101406215157,-1.931386418294536,2.0960120051856634
obs_107,-1.3742735480899724,-0.47188621876348386,0.941960904293435,-1.359860361221751,0.5884405238446003,2.825267623001456,1.5601278398608394,0.7298698306907784,1.884691482991336,-1.6905714179867655
obs_108,0.154071653660673,2.5506952480027243,0.21365582063136326,3.3312871131626434,0.48604543395109123,1.701815755801652,0.8947551927970375,-2.852731391221713,1.7215349249638225,-3.2622847285693846
obs_109,1.0256087764556017,-0.338835338328101,-0.6510948802994232,0.8910959918268807,-1.5628606366961968,-3.058769158265605,-1.3542389377727866,-1.7901915611199317,-1.4000848724658848,2.0458934223355896
obs_110,0.855136617803357,0.8166925117029581,0.31184618669148484,2.2442327792465266,-0.14916138462432055,2.830756825125714,0.508612560153129,-1.4829347022127588,0.7397573130125585,-2.7606061209934443
obs_111,0.3361269481398674,1.227834680052191,0.7892106754827055,-1.2406324113084564,0.313593008478956,-4.738127505497691,0.7462601201118304,1.0076549574726952,0.2972896277293119,0.48805935281413637
obs_112,-0.5566270886754376,-1.4364929411063114,0.8736243727932047,-0.7773050742129197,0.6802845388768021,1.3861468456319552,0.20621264629403058,0.7762130845703621,-0.13095447272066302,-0.21420104488767658
obs_113,1.2841575764572495,-0.42223138490401446,-1.2173233255426017,2.3703925280600626,-2.8153888349426897,-0.8942322557919213,-3.0940539133046965,-1.877428029950287,-2.9398630376528523,3.5989199798457583
obs_114,-0.9337383544352843,-1.7923124574370992,-0.3790764140653148,-1.1713064847943673,0.11791033564109236,3.1550291046988352,0.2901399869420419,0.8174071829793375,-0.668452686209484,-1.099651300302388
obs_115,-0.3846088181673236,-0.8037747937245958,-0.4152161381286027,-3.1835203363200075,1.0108828247111004,-3.5120746265958758,-0.5222869086831596,2.3791731022988785,-1.3391753469014351,3.564164059131613
obs_116,-1.7649489367477482,0.3561978632036893,1.1498722307545162,-3.3132879393484655,2.4180711679998685,-0.5429465243053361,2.7622610267061196,2.6317217558812884,1.0929513296246853,-0.4284926353914664
obs_117,0.6030796796695659,-1.531195517821312,-0.6305346449644855,1.5435569139801129,-1.3375875190122886,2.4101647275725844,-0.5886531024345844,-1.4655525967307053,-1.2275218736221118,0.30886530422778247
obs_118,0.3229714833022181,0.19734589630338784,0.36428661631536163,1.497621902478397,-0.27805997287689477,2.8084278754514624,0.07891286756749327,-1.1011600413327172,0.42381477861517525,-1.2611708126746861
obs_119,1.023333975724209,-0.16945731723809437,-0.8607588736614009,1.0778988979263646,-1.007375199445162,-0.6427433046137194,-0.3933195280533508,-1.072854666345984,-0.9550254410193625,1.7490377484538797
obs_120,-0.6263052552451912,0.20486363007500696,0.20348425600789316,-0.9224962692752214,-0.01218520764389791,1.870773665887749,0.5149362528740781,1.1499888510037115,0.40747531687327876,0.022410986967799862
obs_121,-0.8274770056965041,-1.575486151900965,1.3448422737333883,-2.2923525428643368,0.0012463964703608443,0.1850540374919719,-0.5694276665807133,2.273229193840631,-0.7343009050521255,1.5374720260388668
obs_122,0.238643160934372,-0.28552154657672113,-0.6617683892899235,-1.215282644906699,-0.29312360276136645,-1.8626148952379502,-0.9146934125712275,0.27419546957790325,-0.9490662462574413,2.064542698313644
obs_123,-0.3106404317416087,-1.438666313123366,0.5607596671382716,0.8279430252298472,-0.4929204796400868,4.753131819688198,0.7255690649103321,-1.2060214265273617,-0.5294097472531,-1.076105673619277
obs_124,-0.8154427633441885,-0.4893576684186931,0.2875761043069732,0.033781228073357705,0.3400600151801643,3.803287821151179,1.1143262577121007,-0.21608864415838708,1.3201667987759147,-2.6128238623462403
obs_125,2.546688823444118,1.9880890186592353,-1.4410447000014273,4.568561732291838,-2.014161051514581,0.7941376993506631,-0.5280849998972021,-4.0974790469783615,1.1527524174843096,-2.0513578059512185
obs_126,1.2253862865223062,-0.48316283068442645,-0.877620681005935,2.785838678506119,-1.3988361068537947,2.23597691947658,-1.1094761385000689,-2.240702484561344,-0.6229887377333589,-1.1829188682362697
obs_127,1.8969217924607547,0.5125892351789063,-1.1961788235164723,4.0339716539669555,-1.7565780186936648,-1.630121003591245,-2.5665752700969007,-2.8634351744365523,-1.557946201029748,1.335683087629223
obs_128,0.14938590469726426,-0.46884781419955596,0.3639791466136136,-1.5890871717283535,-0.20742272933931016,-3.38529666098074,-0.8497448989571731,1.7671206821566485,-1.5565281692832735,2.6560395117327733
obs_129,0.48278022904346907,1.080980364748869,-0.057835411917109496,1.1503727001836983,-0.2584802403085723,-1.1655803546488854,0.5787876129161159,-0.8760121211609149,1.6158188345950637,-1.079820029762055
obs_130,-0.5970753759485824,-0.23732050936352625,-0.20020559892190187,-2.800171313902242,1.2000299431995567,-6.002129815633824,0.6632682796571191,2.7475213314881763,-0.33883772478783847,2.2263005957875577
obs_131,0.09912351189106999,-0.11644305364471608,-0.2187271601891222,0.5909380618199395,0.5812282414466282,1.7709755357195356,0.2483281119381091,-0.4556656242375639,0.935192769684417,-1.3379094593058392
obs_132,-0.4592372636214865,-0.3244182223256355,0.34852510413275173,-0.1907186939376465,0.07880408456777227,2.356108993802831,0.20069451968171834,-0.5313449132328197,0.6763783380338828,-0.9886872828002791
obs_133,-1.1530540012521115,-0.6280958079308201,0.08285274732893583,-1.197906787719326,0.41945211686641853,-0.9736249908268984,0.11086322120296707,0.8005051144420295,-1.0783976744780457,0.9289201474643646
obs_134,0.6166151453214188,-0.9602142006317615,-0.025089797411686876,1.6137355099073747,-0.9351702217411604,0.9901908258620455,-1.3501918062722567,-0.2861495423719913,-0.8191332986244544,-0.8967400583889156
obs_135,0.215157259144529,-0.7877859020919027,0.5147679282581956,-0.7123390004089128,0.09493769540413945,1.0227404554199284,0.0293119245481282,1.5314728956758172,0.016882999574501956,-0.062149265654890984
obs_136,0.8478126095968888,1.0225174644654922,-0.12206952798952198,-1.682555265799935,0.6722080597242015,-8.025610577084825,-0.1322638156045015,0.9454834125915779,-1.7656955640358565,4.348756025661472
obs_137,-0.8338403905584539,-1.5143847618797064,-1.048475703311312,-3.886575705846081,0.8054904307353764,-4.37976445165989,0.19883676154948138,2.9364441881347125,-0.7455895610354782,3.948532110914493
obs_138,-0.27541325951417966,-0.7833471924109867,0.8292693896867847,-1.1755899043356783,0.3900221862657659,1.838628418375659,0.04813211502030003,1.0812171183150037,0.8905163825080368,-0.09108870495564722
obs_139,0.3068352584653432,-0.5617461233214208,0.38331460832003617,1.3829285189006741,-2.072627740465382,5.409768100527808,-1.5161251710739039,-0.5840012401123706,-0.2480403263270079,-0.7965272622565256
obs_140,0.4935393155401764,-0.4286818577080704,-0.44539297832218416,0.9935529387099056,-0.9820252581351432,-1.8643874542049073,-0.015668922369432403,-0.4731251847654082,-0.5774309106025048,1.7683971405955183
